,circuito,localidad,local,accesibilidad,tipo,depto,serie,desde,hasta,ap,avp,ca,pc,pca,peri,fa,is,pi,pn,pcn,core
3810,246,SAN CARLOS,ESCUELA N° 3-PORTÓN POR CALLE MALDONADO S/N,SÍ,URBANO,,DBA,21174.0,22329.0,0.0,0.0,0.03170028818443804,0.21613832853025935,0.008645533141210375,0.0,0.36023054755043227,0.023054755043227664,0.002881844380403458,0.3573487031700288,0.0,0.61671469740634
3811,246,VICHADERO,LICEO LOCAL- BVAR. ARTIGAS - VICHADERO 275 ESQ. FIGUEROA,SÍ,RURAL,,HFG,4687.0,5284.0,0.0,0.0,0.030434782608695653,0.26956521739130435,0.0,0.0,0.22608695652173913,0.008695652173913044,0.004347826086956522,0.4434782608695652,0.017391304347826087,0.7478260869565216
3812,246,VILLA CONSTITUCIÓN,ESCUELA N°100-MAXIMO V. CABRERA S/N ESQ. BRIGADIER JUAN ANTONIO LAVALLEJA,SÍ,URBANO,,JDD,1.0,4759.0,0.0,0.0,0.01730103806228374,0.2491349480968858,0.0,0.0,0.49480968858131485,0.0034602076124567475,0.0,0.23529411764705882,0.0,0.5017301038062283
3813,246,QUEBRACHO,LICEO LOCAL QUEBRACHO-25 DE MAYO S/N ESQ. 8 DE ENERO,SÍ,RURAL,,KFC,6145.0,6625.0,0.004166666666666667,0.0,0.025,0.2125,0.0,0.0,0.32916666666666666,0.016666666666666666,0.004166666666666667,0.3958333333333333,0.0125,0.6375
3814,246,COLONIA,ESCUELA N° 90 -ITALIA 779 ESQ. TACUAREMBÓ,SÍ,URBANO,,NKC,11492.0,12445.0,0.0,0.0,0.03283582089552239,0.21492537313432836,0.005970149253731343,0.008955223880597015,0.31044776119402984,0.029850746268656716,0.023880597014925373,0.373134328358209,0.0,0.6507462686567165
3815,246,DELTA EL TIGRE,ESCUELA PUBLICA N°96-AV LAS PERLAS M41 S14 ESQ. JAVA,NO,URBANO,,OGE,5818.0,6203.0,0.003194888178913738,0.003194888178913738,0.02875399361022364,0.12140575079872204,0.006389776357827476,0.0,0.6293929712460063,0.06389776357827476,0.0,0.14057507987220447,0.003194888178913738,0.2971246006389776
3816,247,,LICEO N° 3-JAIME CIBILS 2878 ESQ. AV. CENTENARIO,SÍ,,Montevideo,AUA,1.0,10336.0,0.0,0.0,0.012,0.204,0.004,0.012,0.408,0.004,0.04,0.316,0.0,0.5760000000000001
3817,247,EL DORADO,"LICEO 18 DE MAYO-ELIAS REGULES S/N ESO, OLIMAR",SÍ,URBANO,Canelones,CDC,1983.0,2648.0,0.0030120481927710845,0.0030120481927710845,0.012048192771084338,0.19879518072289157,0.0030120481927710845,0.0030120481927710845,0.5391566265060241,0.018072289156626505,0.0030120481927710845,0.21385542168674698,0.0030120481927710845,0.4307228915662651
3818,247,SAN CARLOS,ESCUELA N° 3-PORTÓN POR CALLE MALDONADO S/N,SÍ,URBANO,,DBA,22330.0,23125.0,0.002824858757062147,0.0,0.01694915254237288,0.18926553672316385,0.00847457627118644,0.002824858757062147,0.3615819209039548,0.022598870056497175,0.00847457627118644,0.3870056497175141,0.0,0.6101694915254238
3819,247,VICHADERO,ESCUELA N°24-BLVD. GRAL. JOSE ARTIGAS - VICHADERO 40003 ESQ. ITUZAINGÓ,SÍ,RURAL,,HFG,5285.0,5870.0,0.0,0.0,0.02643171806167401,0.2422907488986784,0.004405286343612335,0.0,0.29515418502202645,0.00881057268722467,0.0,0.40969162995594716,0.013215859030837005,0.6828193832599119
3820,247,VILLA CONSTITUCIÓN,ESCUELA N°100-MAXIMO V. CABRERA S/N ESQ. BRIGADIER JUAN ANTONIO LAVALLEJA,SÍ,URBANO,,JDD,4760.0,5859.0,0.006191950464396285,0.0,0.009287925696594427,0.21052631578947367,0.0,0.0,0.5077399380804953,0.006191950464396285,0.0,0.26006191950464397,0.0,0.47987616099071206
3821,247,QUEBRACHO,ESCUELA JARDÍN N° 109-NICOLÁS LORENZO S/N° ESQ. JUAN ANTONIO LATAPIE,NO,RURAL,,KFC,6626.0,7046.0,0.0,0.0,0.00881057268722467,0.21585903083700442,0.013215859030837005,0.004405286343612335,0.4008810572687225,0.00881057268722467,0.00881057268722467,0.3303964757709251,0.00881057268722467,0.5770925110132159
3822,247,COLONIA,ESCUELA N° 90 -ITALIA 779 ESQ. TACUAREMBÓ,SÍ,URBANO,,NKC,12446.0,13303.0,0.0029239766081871343,0.0029239766081871343,0.017543859649122806,0.1871345029239766,0.008771929824561403,0.011695906432748537,0.34210526315789475,0.029239766081871343,0.03508771929824561,0.36257309941520466,0.0,0.611111111111111
3823,247,DELTA EL TIGRE,ESCUELA PUBLICA N°96-AV LAS PERLAS M41 S14 ESQ. JAVA,NO,URBANO,,OGE,6204.0,6574.0,0.0,0.006430868167202572,0.028938906752411574,0.0707395498392283,0.0,0.012861736334405145,0.7041800643086816,0.04180064308681672,0.00964630225080386,0.12218649517684887,0.003215434083601286,0.23151125401929262
3824,248,,LICEO N° 3-JAIME CIBILS 2878 ESQ. AV. CENTENARIO,SÍ,,Montevideo,AUA,10337.0,12515.0,0.012987012987012988,0.0,0.01948051948051948,0.17207792207792208,0.003246753246753247,0.003246753246753247,0.4318181818181818,0.022727272727272728,0.09090909090909091,0.2435064935064935,0.0,0.5292207792207793
3825,248,EL DORADO,"LICEO 18 DE MAYO-ELIAS REGULES S/N ESO, OLIMAR",SÍ,URBANO,Canelones,CDC,2649.0,3253.0,0.005865102639296188,0.0,0.02346041055718475,0.15835777126099707,0.002932551319648094,0.002932551319648094,0.5953079178885631,0.02346041055718475,0.002932551319648094,0.18475073313782991,0.0,0.3724340175953079
3826,248,SAN CARLOS,ESCUELA N° 3-PORTÓN POR CALLE MALDONADO S/N,SÍ,URBANO,,DBA,23126.0,23869.0,0.005555555555555556,0.0,0.025,0.225,0.002777777777777778,0.002777777777777778,0.3333333333333333,0.03611111111111111,0.019444444444444445,0.3472222222222222,0.002777777777777778,0.6194444444444445
3827,248,VICHADERO,ESCUELA N°24-BLVD. GRAL. JOSE ARTIGAS - VICHADERO 40003 ESQ. ITUZAINGÓ,SÍ,RURAL,,HFG,5871.0,6401.0,0.0,0.0,0.030303030303030304,0.21212121212121213,0.0,0.0,0.27705627705627706,0.017316017316017316,0.004329004329004329,0.4458874458874459,0.012987012987012988,0.6926406926406926
3828,248,VILLA CONSTITUCIÓN,CENTRO MEC - MPIO.-G. OXANDABARAT S/N ESQ. TREINTA Y TRES,SÍ,URBANO,,JDD,5860.0,6593.0,0.0,0.0,0.00911854103343465,0.1945288753799392,0.0,0.0,0.5227963525835866,0.00911854103343465,0.0,0.26443768996960487,0.0,0.46808510638297873
3829,248,QUEBRACHO,ESCUELA JARDÍN N° 109-NICOLÁS LORENZO S/N° ESQ. JUAN ANTONIO LATAPIE,NO,RURAL,,KFC,7047.0,7404.0,0.0,0.0,0.018433179723502304,0.1935483870967742,0.0,0.004608294930875576,0.39631336405529954,0.02304147465437788,0.0,0.35023041474654376,0.013824884792626729,0.5622119815668203
3830,248,COLONIA,COLEGIO SAN JUAN BAUTISTA -18 DE JULIO 240 ESQ. ITUZAINGÓ,SÍ,URBANO,,NKC,13304.0,14051.0,0.0,0.005865102639296188,0.020527859237536656,0.15249266862170088,0.005865102639296188,0.0,0.3782991202346041,0.026392961876832845,0.03812316715542522,0.3724340175953079,0.0,0.5894428152492669
3831,249,,LICEO N° 3-JAIME CIBILS 2878 ESQ. AV. CENTENARIO,SÍ,,Montevideo,AUA,12516.0,14153.0,0.012658227848101266,0.0,0.0189873417721519,0.17721518987341772,0.0031645569620253164,0.00949367088607595,0.4462025316455696,0.015822784810126583,0.04430379746835443,0.2721518987341772,0.0,0.5158227848101266
3832,249,EL DORADO,"LICEO 18 DE MAYO-ELIAS REGULES S/N ESO, OLIMAR",SÍ,URBANO,Canelones,CDC,3254.0,3791.0,0.008982035928143712,0.0,0.020958083832335328,0.11077844311377245,0.008982035928143712,0.0029940119760479044,0.5958083832335329,0.038922155688622756,0.011976047904191617,0.20059880239520958,0.0,0.3532934131736527
3833,249,SAN CARLOS,ESCUELA N° 3-PORTÓN POR CALLE MALDONADO S/N,SÍ,URBANO,,DBA,23870.0,24780.0,0.005763688760806916,0.0,0.025936599423631124,0.1930835734870317,0.005763688760806916,0.002881844380403458,0.34870317002881845,0.025936599423631124,0.01440922190201729,0.37752161383285304,0.0,0.6167146974063401
3834,249,VICHADERO,ESCUELA N°24-BLVD. GRAL. JOSE ARTIGAS - VICHADERO 40003 ESQ. ITUZAINGÓ,SÍ,RURAL,,HFG,6402.0,6830.0,0.0,0.0,0.04484304932735426,0.24663677130044842,0.0,0.0,0.23766816143497757,0.04035874439461883,0.008968609865470852,0.4125560538116592,0.008968609865470852,0.7130044843049328
3835,249,VILLA CONSTITUCIÓN,ESCUELA N°7-G. OXANDABARAT S/N ESQ. TREINTA Y TRES,NO,URBANO,,JDD,6594.0,7162.0,0.0,0.0,0.025559105431309903,0.1757188498402556,0.0,0.0,0.6038338658146964,0.009584664536741214,0.0,0.1853035143769968,0.0,0.3865814696485623
3836,249,QUEBRACHO,ESCUELA N° 97-UNIÓN S/N° ESQ. JUANA DE IBARBOUROU,SÍ,RURAL,,KFC,7405.0,7755.0,0.004464285714285714,0.0,0.0,0.1875,0.0,0.004464285714285714,0.4017857142857143,0.026785714285714284,0.008928571428571428,0.35267857142857145,0.013392857142857142,0.5491071428571429
3837,249,COLONIA,COLEGIO SAN JUAN BAUTISTA -18 DE JULIO 240 ESQ. ITUZAINGÓ,SÍ,URBANO,,NKC,14052.0,14747.0,0.005934718100890208,0.002967359050445104,0.02373887240356083,0.16023738872403562,0.002967359050445104,0.005934718100890208,0.43026706231454004,0.017804154302670624,0.01483679525222552,0.3353115727002967,0.0,0.5370919881305638
3838,250,,LICEO N° 3-JAIME CIBILS 2878 ESQ. AV. CENTENARIO,SÍ,,Montevideo,AUA,14154.0,15585.0,0.00872093023255814,0.0,0.029069767441860465,0.1569767441860465,0.00872093023255814,0.0029069767441860465,0.47093023255813954,0.029069767441860465,0.05232558139534884,0.24127906976744187,0.0,0.4883720930232558
3839,250,EL DORADO,"LICEO 18 DE MAYO-ELIAS REGULES S/N ESO, OLIMAR",SÍ,URBANO,Canelones,CDC,3792.0,4331.0,0.0030120481927710845,0.0,0.012048192771084338,0.1746987951807229,0.0030120481927710845,0.0030120481927710845,0.5993975903614458,0.015060240963855422,0.006024096385542169,0.18373493975903615,0.0,0.3795180722891567
3840,250,SAN CARLOS,ESCUELA N° 3-PORTÓN POR CALLE MALDONADO S/N,SÍ,URBANO,,DBA,24781.0,25493.0,0.0,0.0,0.014245014245014245,0.1794871794871795,0.008547008547008548,0.0,0.3817663817663818,0.02849002849002849,0.017094017094017096,0.37037037037037035,0.0,0.5897435897435898
3841,250,VICHADERO,ESCUELA N°24-BLVD. GRAL. JOSE ARTIGAS - VICHADERO 40003 ESQ. ITUZAINGÓ,SÍ,RURAL,,HFG,6831.0,7241.0,0.0,0.0,0.041474654377880185,0.2534562211981567,0.0,0.013824884792626729,0.28110599078341014,0.004608294930875576,0.0,0.4055299539170507,0.0,0.7004608294930876
3842,250,VILLA CONSTITUCIÓN,ESCUELA N°7-G. OXANDABARAT S/N ESQ. TREINTA Y TRES,NO,URBANO,,JDD,7163.0,7639.0,0.0,0.0,0.026058631921824105,0.17263843648208468,0.0,0.0,0.5928338762214984,0.009771986970684038,0.006514657980456026,0.19218241042345277,0.0,0.3973941368078176
3843,250,QUEBRACHO,ESCUELA N° 97-UNIÓN S/N° ESQ. JUANA DE IBARBOUROU,SÍ,RURAL,,KFC,7756.0,8071.0,0.004310344827586207,0.0,0.008620689655172414,0.25,0.004310344827586207,0.004310344827586207,0.40086206896551724,0.017241379310344827,0.0,0.2974137931034483,0.01293103448275862,0.5603448275862069
3844,250,COLONIA,BIT - SALON PRINCIPAL - -MIGUEL ANGEL ODRIOZOLA 434 ESQ. ALBERTO MÉNDEZ,SÍ,URBANO,,NKC,14748.0,15458.0,0.006349206349206349,0.006349206349206349,0.031746031746031744,0.1873015873015873,0.0031746031746031746,0.006349206349206349,0.45396825396825397,0.025396825396825397,0.01904761904761905,0.26031746031746034,0.0,0.5015873015873016
3845,251,,INSTITUTO CRANDON INICIAL Y PRIMARIA-JUAN RAMÓN GÓMEZ 2706 ESQ. AV. GRAL. JOSÉ GARIBALDI,SÍ,,Montevideo,AUA,15586.0,16713.0,0.005434782608695652,0.0,0.010869565217391304,0.13043478260869565,0.008152173913043478,0.01358695652173913,0.4483695652173913,0.03804347826086957,0.07336956521739131,0.266304347826087,0.005434782608695652,0.4891304347826087
3846,251,EL DORADO,"LICEO 18 DE MAYO-ELIAS REGULES S/N ESO, OLIMAR",SÍ,URBANO,Canelones,CDC,4332.0,4894.0,0.0,0.0,0.03216374269005848,0.14035087719298245,0.0,0.0,0.6140350877192983,0.023391812865497075,0.005847953216374269,0.18421052631578946,0.0,0.36257309941520466
3847,251,SAN CARLOS,AFUJE -25 DE AGOSTO S/N ESQ. CURBELO,SÍ,URBANO,,DBA,25494.0,26196.0,0.014705882352941176,0.0,0.020588235294117647,0.17647058823529413,0.011764705882352941,0.011764705882352941,0.38235294117647056,0.052941176470588235,0.0058823529411764705,0.3235294117647059,0.0,0.5382352941176471
3848,251,VICHADERO,ESCUELA N°24-BLVD. GRAL. JOSE ARTIGAS - VICHADERO 40003 ESQ. ITUZAINGÓ,SÍ,RURAL,,HFG,7242.0,7615.0,0.0,0.0,0.05042016806722689,0.2773109243697479,0.0,0.0,0.21428571428571427,0.012605042016806723,0.0,0.4327731092436975,0.012605042016806723,0.7605042016806722
3849,251,VILLA CONSTITUCIÓN,LICEO -25 DE MAYO 234 ESQ. TREINTA Y TRES,SÍ,URBANO,,JDD,7640.0,8060.0,0.0,0.0,0.012944983818770227,0.17475728155339806,0.003236245954692557,0.003236245954692557,0.6051779935275081,0.009708737864077669,0.0,0.19093851132686085,0.0,0.3818770226537217
3850,251,QUEBRACHO,ESCUELA N° 97-UNIÓN S/N° ESQ. JUANA DE IBARBOUROU,SÍ,RURAL,,KFC,8072.0,8365.0,0.0,0.0,0.008368200836820083,0.19665271966527198,0.0,0.0,0.4602510460251046,0.02510460251046025,0.008368200836820083,0.29707112970711297,0.0041841004184100415,0.5104602510460251
3851,251,COLONIA,ESCUELA N° 1-LAVALLEJA N° 160 ESQ. 18 DE JULIO,SÍ,URBANO,,NKC,15459.0,16051.0,0.005988023952095809,0.0,0.029940119760479042,0.20359281437125748,0.005988023952095809,0.008982035928143712,0.4431137724550898,0.023952095808383235,0.011976047904191617,0.26646706586826346,0.0,0.5179640718562875
3852,252,,INSTITUTO CRANDON INICIAL Y PRIMARIA-JUAN RAMÓN GÓMEZ 2706 ESQ. AV. GRAL. JOSÉ GARIBALDI,SÍ,,Montevideo,AUA,16714.0,17894.0,0.005797101449275362,0.0,0.017391304347826087,0.14202898550724638,0.008695652173913044,0.0,0.46956521739130436,0.03188405797101449,0.06666666666666667,0.2579710144927536,0.0,0.4927536231884058
3853,252,EL DORADO,"LICEO 18 DE MAYO-ELIAS REGULES S/N ESO, OLIMAR",SÍ,URBANO,Canelones,CDC,4895.0,5474.0,0.005952380952380952,0.0,0.03571428571428571,0.13988095238095238,0.005952380952380952,0.011904761904761904,0.5327380952380952,0.02976190476190476,0.0,0.23511904761904762,0.002976190476190476,0.41666666666666663
3854,252,SAN CARLOS,COLEGIO FINNI -25 DE AGOSTO S/N ESQ. MARIANO SOLER,SÍ,URBANO,,DBA,26197.0,26966.0,0.002967359050445104,0.0,0.017804154302670624,0.1394658753709199,0.002967359050445104,0.011869436201780416,0.39762611275964393,0.02373887240356083,0.002967359050445104,0.40059347181008903,0.0,0.5637982195845698
3855,252,VICHADERO,ESCUELA TÉCNICA-PRESIDENTE KENNEDY - VICHADERO 423 ESQ. 33 ORIENTALES,SÍ,RURAL,,HFG,7616.0,7967.0,0.0,0.004273504273504274,0.017094017094017096,0.2094017094017094,0.0,0.0,0.3076923076923077,0.01282051282051282,0.0,0.44871794871794873,0.0,0.6752136752136753
3856,252,VILLA CONSTITUCIÓN,LICEO -25 DE MAYO 234 ESQ. TREINTA Y TRES,SÍ,URBANO,,JDD,8061.0,8468.0,0.0,0.0,0.0125,0.128125,0.0,0.00625,0.6,0.01875,0.0,0.234375,0.0,0.375
3857,252,SAUCE DEL QUEGUAY,ESCUELA N° 90-RUTA NACIONAL N°26 GRAL. LEANDRO GÓMEZ KM 56.500,SÍ,RURAL,,KFD,1.0,732.0,0.0,0.0,0.0,0.36363636363636365,0.09090909090909091,0.0,0.18181818181818182,0.09090909090909091,0.0,0.2727272727272727,0.0,0.7272727272727273
3858,252,COLONIA,ESCUELA N° 1-LAVALLEJA N° 160 ESQ. 18 DE JULIO,NO,URBANO,,NKC,16052.0,16617.0,0.003215434083601286,0.003215434083601286,0.012861736334405145,0.1607717041800643,0.00964630225080386,0.01929260450160772,0.4662379421221865,0.01607717041800643,0.022508038585209004,0.2861736334405145,0.0,0.4919614147909968
3859,253,,INSTITUTO CRANDON INICIAL Y PRIMARIA-JUAN RAMÓN GÓMEZ 2706 ESQ. AV. GRAL. JOSÉ GARIBALDI,SÍ,,Montevideo,AUA,17895.0,19020.0,0.008797653958944282,0.0,0.01466275659824047,0.1436950146627566,0.01466275659824047,0.005865102639296188,0.5043988269794721,0.02346041055718475,0.06158357771260997,0.22287390029325513,0.0,0.4574780058651027
3860,253,EL DORADO,"LICEO 18 DE MAYO-ELIAS REGULES S/N ESO, OLIMAR",SÍ,URBANO,Canelones,CDC,5475.0,5999.0,0.0,0.0,0.014450867052023121,0.15028901734104047,0.002890173410404624,0.0,0.6098265895953757,0.028901734104046242,0.005780346820809248,0.18786127167630057,0.0,0.361271676300578
3861,253,SAN CARLOS,ASOCIACION DE JUBILADOS -25 DE AGOSTO S/N ESQ. MAURENTE,SÍ,URBANO,,DBA,26967.0,27852.0,0.006042296072507553,0.0030211480362537764,0.021148036253776436,0.16012084592145015,0.0030211480362537764,0.006042296072507553,0.39274924471299094,0.03323262839879154,0.00906344410876133,0.36555891238670696,0.0,0.5589123867069486
3862,253,VICHADERO,ESCUELA TÉCNICA-PRESIDENTE KENNEDY - VICHADERO 423 ESQ. 33 ORIENTALES,SÍ,RURAL,,HFG,7968.0,8280.0,0.0,0.0,0.036,0.292,0.0,0.0,0.224,0.012,0.0,0.436,0.0,0.764
3863,253,VILLA CONSTITUCIÓN,LICEO -25 DE MAYO 234 ESQ. TREINTA Y TRES,SÍ,URBANO,,JDD,8469.0,8837.0,0.0,0.0,0.012012012012012012,0.13213213213213212,0.0,0.0,0.5795795795795796,0.02702702702702703,0.0,0.24924924924924924,0.0,0.3933933933933934
3864,253,SAUCE DE BURICAYUPÍ,ESCUELA N° 31-RUTA NACIONAL N°26 GRAL. LEANDRO GÓMEZ KM 68.500,SÍ,RURAL,,KFE,1.0,2076.0,0.0,0.0,0.013513513513513514,0.25675675675675674,0.0,0.0,0.17567567567567569,0.013513513513513514,0.0,0.5135135135135135,0.02702702702702703,0.7837837837837838
3865,253,COLONIA,ESCUELA N° 1-LAVALLEJA N° 160 ESQ. 18 DE JULIO,NO,URBANO,,NKC,16618.0,17174.0,0.0,0.0,0.03571428571428571,0.19155844155844157,0.012987012987012988,0.003246753246753247,0.39285714285714285,0.022727272727272728,0.04220779220779221,0.2987012987012987,0.0,0.5811688311688312
3866,254,,INSTITUTO CRANDON INICIAL Y PRIMARIA-JUAN RAMÓN GÓMEZ 2706 ESQ. AV. GRAL. JOSÉ GARIBALDI,SÍ,,Montevideo,AUA,19021.0,19962.0,0.0027624309392265192,0.0,0.016574585635359115,0.1408839779005525,0.0055248618784530384,0.0055248618784530384,0.4861878453038674,0.03314917127071823,0.03591160220994475,0.27071823204419887,0.0027624309392265192,0.4696132596685082
3867,254,EL DORADO,"LICEO 18 DE MAYO-ELIAS REGULES S/N ESO, OLIMAR",SÍ,URBANO,Canelones,CDC,6000.0,6509.0,0.002967359050445104,0.0,0.011869436201780416,0.20474777448071216,0.002967359050445104,0.008902077151335312,0.543026706231454,0.02967359050445104,0.002967359050445104,0.18991097922848665,0.002967359050445104,0.4124629080118694
3868,254,SAN CARLOS,ASOCIACION DE JUBILADOS -25 DE AGOSTO S/N ESQ. MAURENTE,SÍ,URBANO,,DBA,27853.0,28455.0,0.02247191011235955,0.0,0.014044943820224719,0.199438202247191,0.0056179775280898875,0.0056179775280898875,0.3848314606741573,0.025280898876404494,0.008426966292134831,0.3342696629213483,0.0,0.5617977528089887
3869,254,VICHADERO,SALA DE CULTURA-BLVD. GRAL. JOSE GRAL. ARTIGAS - VICHADERO 9009 ESQ. RIVERA,SÍ,RURAL,,HFG,8281.0,8577.0,0.0,0.0,0.03418803418803419,0.2264957264957265,0.0,0.0,0.2222222222222222,0.008547008547008548,0.0,0.5,0.008547008547008548,0.7606837606837606
3870,254,PUEBLO BELÉN,U.T.U.-NICOLAS BALBELA S/N ESQ. GALILEO,SÍ,URBANO,,JDE,1.0,4461.0,0.0035971223021582736,0.0,0.025179856115107913,0.2158273381294964,0.0,0.0,0.3920863309352518,0.0035971223021582736,0.0,0.3597122302158273,0.0,0.6007194244604317
3871,254,SOTO,ESCUELA N° 64-RUTA NACIONAL N°26 GRAL. LEANDRO GÓMEZ KM 68.500 ESQ. CNO A GALLINAL,SÍ,RURAL,,KFE,2077.0,2286.0,0.0,0.0,0.02666666666666667,0.16,0.013333333333333334,0.0,0.24,0.02666666666666667,0.0,0.5066666666666667,0.02666666666666667,0.7066666666666668
3872,254,COLONIA,ESCUELA N° 1-LAVALLEJA N° 160 ESQ. 18 DE JULIO,NO,URBANO,,NKC,17175.0,17751.0,0.0,0.0032258064516129032,0.01935483870967742,0.14193548387096774,0.0032258064516129032,0.0032258064516129032,0.49032258064516127,0.0064516129032258064,0.01935483870967742,0.31290322580645163,0.0,0.49677419354838714
3873,255,,INSTITUTO CRANDON INICIAL Y PRIMARIA-JUAN RAMÓN GÓMEZ 2706 ESQ. AV. GRAL. JOSÉ GARIBALDI,SÍ,,Montevideo,AUA,19963.0,20797.0,0.0028328611898017,0.0,0.0226628895184136,0.14730878186968838,0.014164305949008499,0.0056657223796034,0.5014164305949008,0.025495750708215296,0.053824362606232294,0.2237960339943343,0.0028328611898017,0.4617563739376771
3874,255,EL DORADO,"LICEO 18 DE MAYO-ELIAS REGULES S/N ESO, OLIMAR",SÍ,URBANO,Canelones,CDC,6510.0,7026.0,0.0,0.002976190476190476,0.044642857142857144,0.1636904761904762,0.005952380952380952,0.0,0.6011904761904762,0.020833333333333332,0.008928571428571428,0.1488095238095238,0.002976190476190476,0.37202380952380953
3875,255,SAN CARLOS,LICEO N° 1-MAURENTE S/N ESQ. TREINTA Y TRES,SÍ,URBANO,,DBA,28456.0,29110.0,0.008595988538681949,0.0,0.025787965616045846,0.166189111747851,0.0057306590257879654,0.0028653295128939827,0.3151862464183381,0.04011461318051576,0.02005730659025788,0.4154727793696275,0.0,0.6332378223495703
3876,255,PASO HOSPITAL,ESCUELA N°41-RUTA 6 - JOAQUÍN SUAREZ S/N ESQ. CALLE A - COMPLEJO MEVIR,SÍ,RURAL,,HFH,1.0,823.0,0.0,0.0,0.03619909502262444,0.3665158371040724,0.004524886877828055,0.0,0.20361990950226244,0.004524886877828055,0.0,0.3755656108597285,0.00904977375565611,0.7828054298642533
3877,255,PUEBLO BELÉN,U.T.U.-NICOLAS BALBELA S/N ESQ. GALILEO,SÍ,URBANO,,JDE,4462.0,5300.0,0.0,0.0,0.02464788732394366,0.1619718309859155,0.0,0.0,0.49295774647887325,0.0035211267605633804,0.0,0.31690140845070425,0.0,0.5035211267605634
3878,255,EL EUCALIPTO,"JUNTA LOCAL ""EL EUCALIPTO""-RUTA NACIONAL N°26 GRAL LEANDRO GÓMEZ KM 99",SÍ,RURAL,,KFF,1.0,1974.0,0.0,0.0,0.0,0.25517241379310346,0.0,0.0,0.21379310344827587,0.0,0.006896551724137931,0.5241379310344828,0.0,0.7862068965517242
3879,255,COLONIA,UTU COLONIA-FRANKLIN ROOSEVELT S/N ESQ. RÍO NEGRO,SÍ,URBANO,,NKC,17752.0,18234.0,0.0031746031746031746,0.0031746031746031746,0.012698412698412698,0.1492063492063492,0.012698412698412698,0.0031746031746031746,0.49206349206349204,0.01904761904761905,0.015873015873015872,0.2857142857142857,0.0031746031746031746,0.47619047619047616
3880,256,,INSTITUTO CRANDON INICIAL Y PRIMARIA-JUAN RAMÓN GÓMEZ 2706 ESQ. AV. GRAL. JOSÉ GARIBALDI,SÍ,,Montevideo,AUA,20798.0,21522.0,0.005698005698005698,0.002849002849002849,0.022792022792022793,0.1111111111111111,0.008547008547008548,0.005698005698005698,0.5413105413105413,0.039886039886039885,0.03418803418803419,0.22792022792022792,0.0,0.4045584045584046
3881,256,EL DORADO,"LICEO 18 DE MAYO-ELIAS REGULES S/N ESO, OLIMAR",SÍ,URBANO,Canelones,CDC,7027.0,7566.0,0.0,0.0,0.01729106628242075,0.14985590778097982,0.0,0.0,0.6080691642651297,0.02881844380403458,0.005763688760806916,0.19020172910662825,0.0,0.3631123919308357
3882,256,SAN CARLOS,LICEO N° 1-MAURENTE S/N ESQ. TREINTA Y TRES,SÍ,URBANO,,DBA,29111.0,29766.0,0.005917159763313609,0.0,0.029585798816568046,0.14792899408284024,0.005917159763313609,0.008875739644970414,0.39644970414201186,0.029585798816568046,0.008875739644970414,0.3668639053254438,0.0,0.5591715976331361
3883,256,CERRILLADA,ESCUELA N° 52-CAMINO VECINAL S/N ESQ. CAMINO VECINAL,SÍ,RURAL,,HFI,1.0,333.0,0.0,0.0,0.009708737864077669,0.6116504854368932,0.0,0.0,0.14563106796116504,0.0,0.0,0.23300970873786409,0.0,0.8543689320388349
3884,256,PUEBLO BELÉN,U.T.U.-NICOLAS BALBELA S/N ESQ. GALILEO,SÍ,URBANO,,JDE,5301.0,5888.0,0.006622516556291391,0.0,0.019867549668874173,0.12582781456953643,0.0,0.0,0.5562913907284768,0.016556291390728478,0.0,0.27483443708609273,0.0,0.42052980132450335
3885,256,ZEBALLOS,SALÓN COMUNAL MEVIR - ZEBALLOS-RUTA NACIONAL N° 26 GRAL LEANDRO GOMEZ S/N° ESQ. CAMINO A FEDERACION,SÍ,RURAL,,KFF,1975.0,2278.0,0.0,0.0,0.008620689655172414,0.15517241379310345,0.0,0.0,0.3103448275862069,0.017241379310344827,0.0,0.5086206896551724,0.0,0.6724137931034482
3886,256,COLONIA,UTU COLONIA-FRANKLIN ROOSEVELT S/N ESQ. RÍO NEGRO,NO,URBANO,,NKC,18235.0,18693.0,0.014035087719298246,0.0035087719298245615,0.017543859649122806,0.16842105263157894,0.0035087719298245615,0.0035087719298245615,0.4982456140350877,0.007017543859649123,0.017543859649122806,0.26666666666666666,0.0,0.4736842105263158
3887,257,,UNIVERSIDAD CATÓLICA-CORNELIO CANTERA 2731 ESQ. ESTERO BELLACO,SÍ,,Montevideo,AUA,21523.0,22183.0,0.017543859649122806,0.0029239766081871343,0.011695906432748537,0.09941520467836257,0.023391812865497075,0.0,0.5467836257309941,0.03508771929824561,0.05263157894736842,0.21052631578947367,0.0,0.39766081871345027
3888,257,EL DORADO,"ESCUELA N° 166-GRECIA S/N ESO, VERACIERTO",SÍ,URBANO,Canelones,CDC,7567.0,8092.0,0.0,0.0,0.020348837209302327,0.11337209302325581,0.0029069767441860465,0.0,0.6395348837209303,0.020348837209302327,0.005813953488372093,0.19767441860465115,0.0,0.34011627906976744
